titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong
Characteristics of Alveolar Bone Marrow Cells from Patients Undergoing Dental Extractions or Dental Implant Therapy ,"Lee, Meng H. ""Characteristics of Alveolar Bone Marrow Cells from Patients Undergoing Dental Extractions or Dental Implant Therapy."" (2020).",1,https://doi.org/10.25772/7QAY-0M02,2020,4,Virginia Commonwealth University,37.54838874,-77.45250884
Characterizing Human Mesenchymal Stromal Cells Immune Modulatory Potency Using Targeted Lipidomic Profiling of Sphingolipids ,"Ogle, Molly E., Sofiya Vyshnya, Nathan F. Chiappa, Bobby Leitmann, Ryan Rudy, Abigail Day, Luke J. Mortensen, Joanne Kurtzberg, Krishnendu Roy, and Edward Botchwey. ""Characterizing Human Mesenchymal Stromal Cells Immune Modulatory Potency Using Targeted Lipidomic Profiling of Sphingolipids."" bioRxiv (2021).",1,https://doi.org/10.1101/2021.06.01.446428,2021,6,"The Wallace H. Coulter Department of Biomedical Engineering, Georgia Tech and Emory, Atlanta, GA, United States",33.79406582,-84.31895652
Chikungunya Virus Infection Impairs the Function of Osteogenic Cells ,"Roy, Enakshi, Wen Shi, Bin Duan, and St Patrick Reid. ""Chikungunya virus infection impairs the function of osteogenic cells."" Msphere 5, no. 3 (2020): e00347-20.",1,https://doi.org/10.1128/mSphere.00347-20,2020,6,"Department of Pathology & Microbiology, University of Nebraska Medical Center, Omaha, Nebraska, USA",41.25539906,-95.97588536
Co-Culture of Endothelial and Stromal Cells to Promote Concurrent Osteogenesis and Vasculogenesis ,"Schott, Nicholas G., and Jan P. Stegemann. ""Coculture of Endothelial and Stromal Cells to Promote Concurrent Osteogenesis and Vasculogenesis."" Tissue Engineering Part A (2021).",1,https://doi.org/10.1089/ten.tea.2020.0330,2021,3,"Department of Biomedical Engineering, University of Michigan, Ann Arbor, Michigan, USA",42.28984944,-83.71407138
Co-Culture of Endothelial and Stromal Cells to Promote Concurrent Osteogenesis and Vasculogenesis ,"Schott, Nicholas G., and Jan P. Stegemann. ""Coculture of Endothelial and Stromal Cells to Promote Concurrent Osteogenesis and Vasculogenesis."" Tissue Engineering Part A (2021).",1,https://doi.org/10.1089/ten.tea.2020.0330,2021,3,"Address correspondence to: Jan P. Stegemann, PhD, Department of Biomedical Engineering, University of Michigan, Ann and Robert H. Lurie Biomedical Engineering Building, 1101 Beal Avenue, Ann Arbor, MI 48109, USA",42.28984944,-83.71407138
"Commercialization, IPR, and Market of Stem Cell Products","Malik, Sumira. ""Commercialization, IPR, and Market of Stem Cell Products."" In Advances in Application of Stem Cells: From Bench to Clinics, pp. 299-314. Humana, Cham, 2021.",1,https://link.springer.com/chapter/10.1007/978-3-030-78101-9_12,2021,9,Amity Institute of BiotechnologyAmity University JharkhandRanchiIndia,23.34837699,85.32692334
Comparison of msc-evs manufatured in 2D versus scalable 3D bioreactor systems ,"Adlerz, Katrina, Michelle Trempel, David Wang, R. D. Kirian, J. A. Rowley, and Taby Ahsan. ""Comparison of msc-evs manufatured in 2D versus scalable 3D bioreactor systems."" Cytotherapy 21, no. 5 (2019): S58.",1,https://www.roosterbio.com/wp-content/uploads/2019/10/2019-ISCT-Poster-200-EV-Bioreactors.pdf,2019,6,RoosterBio,39.38213421,-77.41484071
Compounded topographical and physicochemical cueing by micro-engineered chitosan substrates on rat dorsal root ganglion neurons and human mesenchymal stem cells ,"Lomboni, David J., Alexander Steeves, Sarah Schock, Lorenzo Bonetti, Luigi De Nardo, and Fabio Variola. ""Compounded topographical and physicochemical cueing by micro-engineered chitosan substrates on rat dorsal root ganglion neurons and human mesenchymal stem cells."" Soft Matter 17, no. 21 (2021): 5284-5302.",1,https://doi.org/10.1039/D0SM02170A,2021,3,"Department of Mechanical Engineering, University of Ottawa, K1N 6N5 Canada",45.41946167,-75.67771045
Compounded topographical and physicochemical cueing by micro-engineered chitosan substrates on rat dorsal root ganglion neurons and human mesenchymal stem cells ,"Lomboni, David J., Alexander Steeves, Sarah Schock, Lorenzo Bonetti, Luigi De Nardo, and Fabio Variola. ""Compounded topographical and physicochemical cueing by micro-engineered chitosan substrates on rat dorsal root ganglion neurons and human mesenchymal stem cells."" Soft Matter 17, no. 21 (2021): 5284-5302.",1,https://doi.org/10.1039/D0SM02170A,2021,3,"Department of Chemistry, Materials and Chemical Engineering, “G. Natta”, Politecnico di Milano, Italy",45.47819538,9.229416184
CONSEQUENCES OF IN VITRO AND IN VIVO ENVIRONMENTAL CUES ON LOCALIZED DELIVERY OF MSCS,"Burand Jr, Anthony John. ""Consequences of in vitro and in vivo environmental cues on localized delivery of MSCs."" PhD diss., The University of Iowa, 2019.",1,https://www.proquest.com/openview/32b7d6f3c3789a45b18c661748276a8a/1?pq-origsite=gscholar&cbl=18750&diss=y,2019,8,University of Iowa,41.66280396,-91.55461232
Development of an Injectable Methylcellulose Hydrogel System for Nucleus Pulposus Repair and Regeneration ,"Haq-Siddiqi, Nada A. ""Development of an Injectable Methylcellulose Hydrogel System for Nucleus Pulposus Repair and Regeneration."" (2021).",1,https://academicworks.cuny.edu/cc_etds_theses/964/,2021,6,City University of New York,40.73811191,-73.97546182
Development of an optimized lentiviral transduction medium and process to manufacture genetically modified MSC working cell banks ,"Willstaedt, T. M., Amy Walde, James Brennan, J. A. Rowley, and Katrina Adlerz. ""Development of an optimized lentiviral transduction medium and process to manufacture genetically modified MSC working cell banks."" Cytotherapy 23, no. 5 (2021): S45.",1,https://www.roosterbio.com/wp-content/uploads/2021/05/202105-ISCT_Terri_Willstaedt_121.pdf,2021,6,RoosterBio,39.38213421,-77.41484071
Development of hydrogel-based strategies for tissue vascularisation ,"Atienza Roca, Pau. ""Development of hydrogel-based strategies for tissue vascularisation."" PhD diss., University of Otago, 2021.",1,http://hdl.handle.net/10523/10631,2021,6,University of Otago,-45.86537081,170.514927
"Dose & Duration of Interferon Gamma Pre-Licensing Interact with Donor Characteristics to Influence the Expression & Function of Indoleamine-2,3-Dioxygenase in Mesenchymal Stromal Cells","Boyt, Devlin, Lauren Boland, Anthony J. Burand, Alex Brown, and James A. Ankrum. ""Dose and duration of IFNγ pre-licensing interact with donor characteristics to influence the expression and function of IDO in MSCs."" bioRxiv (2019): 855270.",1,https://pubmed.ncbi.nlm.nih.gov/32546114/,2020,6,"University of Iowa, Iowa City, IA, USA",41.66312426,-91.55613585
"Dose & Duration of Interferon Gamma Pre-Licensing Interact with Donor Characteristics to Influence the Expression & Function of Indoleamine-2,3-Dioxygenase in Mesenchymal Stromal Cells","Boyt, Devlin, Lauren Boland, Anthony J. Burand, Alex Brown, and James A. Ankrum. ""Dose and duration of IFNγ pre-licensing interact with donor characteristics to influence the expression and function of IDO in MSCs."" bioRxiv (2019): 855270.",1,https://pubmed.ncbi.nlm.nih.gov/32546114/,2020,6,"Fraternal Order of Eagles Diabetes Research Center, University of Iowa, Iowa City, IA, USA",41.65077412,-91.55205939
"Dose & Duration of Interferon Gamma Pre-Licensing Interact with Donor Characteristics to Influence the Expression & Function of Indoleamine-2,3-Dioxygenase in Mesenchymal Stromal Cells","Boyt, Devlin, Lauren Boland, Anthony J. Burand, Alex Brown, and James A. Ankrum. ""Dose and duration of IFNγ pre-licensing interact with donor characteristics to influence the expression and function of IDO in MSCs."" bioRxiv (2019): 855270.",1,https://pubmed.ncbi.nlm.nih.gov/32546114/,2020,6,"University of Colorado Anschutz Medical Campus, Denver, CO, USA",39.74347765,-104.8375446
"Dose & Duration of Interferon Gamma Pre-Licensing Interact with Donor Characteristics to Influence the Expression & Function of Indoleamine-2,3-Dioxygenase in Mesenchymal Stromal Cells","Boyt, Devlin, Lauren Boland, Anthony J. Burand, Alex Brown, and James A. Ankrum. ""Dose and duration of IFNγ pre-licensing interact with donor characteristics to influence the expression and function of IDO in MSCs."" bioRxiv (2019): 855270.",1,https://pubmed.ncbi.nlm.nih.gov/32546114/,2020,6,"National Jewish Health, Denver, CO, USA",39.73976947,-104.940551
Electrospun Fibers Enhanced the Paracrine Signaling of Mesenchymal Stem Cells for Cartilage Regeneration,"Kadir, Nurul Dinah, Zheng Yang, Afizah Hassan, Vinitha Denslin, and Eng Hin Lee. ""Electrospun fibers enhanced the paracrine signaling of mesenchymal stem cells for cartilage regeneration."" Stem cell research & therapy 12, no. 1 (2021): 1-17.",1,https://stemcellres.biomedcentral.com/articles/10.1186/s13287-021-02137-8,2021,2,"Yong Loo Lin School of Medicine, National University of Singapore",1.296570768,103.7819817
Emerging technologies and commercial products in Exosome-Based Cancer Diagnosis and Prognosis ,"Mohammadi, Mehdi, Hossein Zargartalebi, Razieh Salahandish, Raied Aburashed, Kar Wey Yong, and Amir Sanati-Nezhad. ""Emerging technologies and commercial products in Exosome-Based Cancer Diagnosis and Prognosis."" Biosensors and Bioelectronics (2021): 113176.",1,https://doi.org/10.1016/j.bios.2021.113176,2021,7,"Department of Biological Science, University of Calgary, Alberta T2N 1N4, Canada",51.08040334,-114.1249312
Emerging technologies and commercial products in Exosome-Based Cancer Diagnosis and Prognosis ,"Mohammadi, Mehdi, Hossein Zargartalebi, Razieh Salahandish, Raied Aburashed, Kar Wey Yong, and Amir Sanati-Nezhad. ""Emerging technologies and commercial products in Exosome-Based Cancer Diagnosis and Prognosis."" Biosensors and Bioelectronics (2021): 113176.",1,https://doi.org/10.1016/j.bios.2021.113176,2021,7,"BioMEMS and Bioinspired Microfluidic Laboratory, Department of Mechanical and Manufacturing Engineering, University of Calgary, Calgary, Alberta T2N 1N4, Canada",51.08219616,-114.1306423
Emerging technologies and commercial products in Exosome-Based Cancer Diagnosis and Prognosis ,"Mohammadi, Mehdi, Hossein Zargartalebi, Razieh Salahandish, Raied Aburashed, Kar Wey Yong, and Amir Sanati-Nezhad. ""Emerging technologies and commercial products in Exosome-Based Cancer Diagnosis and Prognosis."" Biosensors and Bioelectronics (2021): 113176.",1,https://doi.org/10.1016/j.bios.2021.113176,2021,7,"Center for Bioengineering Research and Education, University of Calgary, Calgary, Alberta T2N 1N4, Canada",51.07775442,-114.1397523
Engineered Liver Tissue Culture in an In Vitro Tubular Perfusion System,"Yang, Guang, Bhushan Mahadik, Trevor Mollot, Julia Pinsky, Athenia Jones, Alexis Robinson, Daniel Najafali et al. ""Engineered Liver Tissue Culture in an In Vitro Tubular Perfusion System."" Tissue Engineering Part A 26, no. 23-24 (2020): 1369-1377.",1,https://www.liebertpub.com/doi/abs/10.1089/ten.tea.2020.0213,2020,12,"University of Maryland, College Park, Maryland, USA",38.98702669,-76.94238264
Engineered Mesenchymal Stromal Cell Therapy During Human Lung Ex Vivo Lung Perfusion is Compromised by Acidic Lung Microenvironment ,"Nykänen, Antti I., Andrea Mariscal, Allen Duong, Catalina Estrada, Aadil Ali, Olivia Hough, Andrew Sage et al. ""Engineered Mesenchymal Stromal Cell Therapy During Human Lung Ex Vivo Lung Perfusion is Compromised by Acidic Lung Microenvironment."" Molecular Therapy-Methods & Clinical Development (2021).",1,https://doi.org/10.1016/j.omtm.2021.05.018,2021,9,"Latner Thoracic Surgery Research Laboratories, Toronto General Hospital Research Institute, University Health Network and University of Toronto, 101 College Street, Toronto, ON M5G 1L7, Canada",43.66110669,-79.3955777
Engineered Mesenchymal Stromal Cell Therapy During Human Lung Ex Vivo Lung Perfusion is Compromised by Acidic Lung Microenvironment ,"Nykänen, Antti I., Andrea Mariscal, Allen Duong, Catalina Estrada, Aadil Ali, Olivia Hough, Andrew Sage et al. ""Engineered Mesenchymal Stromal Cell Therapy During Human Lung Ex Vivo Lung Perfusion is Compromised by Acidic Lung Microenvironment."" Molecular Therapy-Methods & Clinical Development (2021).",1,https://doi.org/10.1016/j.omtm.2021.05.018,2021,9,"Tissue Regeneration Therapeutics, 790 Bay Street, Toronto, ON M5G 1N8, Canada",43.66071491,-79.38517884
Engineered Mesenchymal Stromal Cell Therapy During Human Lung Ex Vivo Lung Perfusion is Compromised by Acidic Lung Microenvironment ,"Nykänen, Antti I., Andrea Mariscal, Allen Duong, Catalina Estrada, Aadil Ali, Olivia Hough, Andrew Sage et al. ""Engineered Mesenchymal Stromal Cell Therapy During Human Lung Ex Vivo Lung Perfusion is Compromised by Acidic Lung Microenvironment."" Molecular Therapy-Methods & Clinical Development (2021).",1,https://doi.org/10.1016/j.omtm.2021.05.018,2021,9,"Institute of Biomedical Engineering, University of Toronto, 164 College St, Toronto, ON M5S 3G9, Canada",43.66018084,-79.39287881
Exosomas: Terapia Celular Regenerativa Libre de Células,"Rivero Jiménez, René Antonio. ""Exosomas: terapia celular regenerativa libre de células."" Revista Cubana de Hematología, Inmunología y Hemoterapia 36, no. 2 (2020).",1,http://www.revhematologia.sld.cu/index.php/hih/article/view/1133,2020,9,"Instituto de Hematología e Inmunología. La Habana, Cuba",23.13037722,-82.39790476
Expression profiling of mitochondria-associated microRNAs during osteogenic differentiation of human MSCs ,"Zheng, Hongjun, Jin Liu, Jinsheng Yu, and Audrey McAlinden. ""Expression profiling of mitochondria-associated microRNAs during osteogenic differentiation of human MSCs."" Bone (2021): 116058.",1,https://doi.org/10.1016/j.bone.2021.116058,2021,10,"Department of Orthopaedic Surgery, Washington University School of Medicine, St. Louis, MO, United States of America",38.63493804,-90.26222026
Fibrous Scaffolds Enhanced the Paracrine Signaling of Mesenchymal Stem Cells for Cartilage Regeneration ,"Kadir, Nurul Dinah, Zheng Yang, Afizah Hassan, Vinitha Denslin, and Eng Hin Lee. ""Fibrous Scaffolds Enhanced the Paracrine Signaling of Mesenchymal Stem Cells for Cartilage Regeneration."" Available at SSRN 3687964.",1,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3687964,2020,10,National University of Singapore,1.296717682,103.7771878
Functional heterogeneity of IFN-gamma-licensed mesenchymal stromal cell immunosuppressive capacity on biomaterials ,"Kwee, Brian J., Johnny Lam, Adovi Akue, Mark A. KuKuruga, Kunyu Zhang, Luo Gu, and Kyung E. Sung. ""Functional heterogeneity of IFN-γ–licensed mesenchymal stromal cell immunosuppressive capacity on biomaterials."" Proceedings of the National Academy of Sciences 118, no. 35 (2021).",1,https://doi.org/10.1073/pnas.2105972118,2021,7,"Division of Cellular and Gene Therapies, Office of Tissues and Advanced Therapies, Center for Biologics Evaluation and Research, US Food and Drug Administration, Silver Spring, MD 20993;",39.03555699,-76.98273789
"Heparin/Collagen Surface Coatings Modulate the Growth, Secretome, & Morphology of Human Mesenchymal Stromal Cell Response to Interferon-Gamma","Cifuentes, Said J., Priyanka Priyadarshani, David A. Castilla‐Casadiego, Luke J. Mortensen, Jorge Almodóvar, and Maribella Domenech. ""Heparin/collagen surface coatings modulate the growth, secretome, and morphology of human mesenchymal stromal cell response to interferon‐gamma."" Journal of Biomedical Materials Research Part A 109, no. 6 (2021): 951-965.",1,https://pubmed.ncbi.nlm.nih.gov/32786025/,2019,6,"University of Puerto Rico Mayaguez, Mayaguez, Puerto Rico, USA",18.21150079,-67.14291956
"Heparin/Collagen Surface Coatings Modulate the Growth, Secretome, & Morphology of Human Mesenchymal Stromal Cell Response to Interferon-Gamma","Cifuentes, Said J., Priyanka Priyadarshani, David A. Castilla‐Casadiego, Luke J. Mortensen, Jorge Almodóvar, and Maribella Domenech. ""Heparin/collagen surface coatings modulate the growth, secretome, and morphology of human mesenchymal stromal cell response to interferon‐gamma."" Journal of Biomedical Materials Research Part A 109, no. 6 (2021): 951-965.",1,https://pubmed.ncbi.nlm.nih.gov/32786025/,2019,6,"University of Georgia, Athens, Georgia, USA.",33.94850339,-83.37753671
"Heparin/Collagen Surface Coatings Modulate the Growth, Secretome, & Morphology of Human Mesenchymal Stromal Cell Response to Interferon-Gamma","Cifuentes, Said J., Priyanka Priyadarshani, David A. Castilla‐Casadiego, Luke J. Mortensen, Jorge Almodóvar, and Maribella Domenech. ""Heparin/collagen surface coatings modulate the growth, secretome, and morphology of human mesenchymal stromal cell response to interferon‐gamma."" Journal of Biomedical Materials Research Part A 109, no. 6 (2021): 951-965.",1,https://pubmed.ncbi.nlm.nih.gov/32786025/,2019,6,"University of Arkansas, Fayetteville, Arkansas, USA",36.06920951,-94.1733451
Hybrid biofabrication of 3D osteoconductive constructs comprising Mg-based nanocomposites and cell-laden bioinks for bone repair,"Alcala-Orozco, Cesar R., Isha Mutreja, Xiaolin Cui, Gary J. Hooper, Khoon S. Lim, and Tim BF Woodfield. ""Hybrid biofabrication of 3D osteoconductive constructs comprising Mg-based nanocomposites and cell-laden bioinks for bone repair."" Bone (2021): 116198.",1,https://doi.org/10.1016/j.bone.2021.116198,2021,9,"Christchurch Regenerative Medicine and Tissue Engineering (CReaTE) Group, Department of Orthopaedic Surgery and Musculoskeletal Medicine, University of Otago Christchurch, Christchurch, New Zealand",-43.53404861,172.6256814
Hybrid biofabrication of 3D osteoconductive constructs comprising Mg-based nanocomposites and cell-laden bioinks for bone repair,"Alcala-Orozco, Cesar R., Isha Mutreja, Xiaolin Cui, Gary J. Hooper, Khoon S. Lim, and Tim BF Woodfield. ""Hybrid biofabrication of 3D osteoconductive constructs comprising Mg-based nanocomposites and cell-laden bioinks for bone repair."" Bone (2021): 116198.",1,https://doi.org/10.1016/j.bone.2021.116198,2021,9,"Centre of Research Excellence in Medical Technologies (MedTech CoRE), Auckland, New Zealand",-36.8221143,174.7596428
Identification & Characterization of a Large Source of Primary Mesenchymal Stem Cells Tightly Adhered to Bone Surfaces of Human Vertebral Body Marrow Cavities,"Johnstone, Brian H., Hannah M. Miller, Madelyn R. Beck, Dongsheng Gu, Sreedhar Thirumala, Michael LaFontaine, Gerald Brandacher, and Erik J. Woods. ""Identification and characterization of a large source of primary mesenchymal stem cells tightly adhered to bone surfaces of human vertebral body marrow cavities."" Cytotherapy 22, no. 11 (2020): 617-628.",1,https://www.sciencedirect.com/science/article/pii/S146532492030791X,2020,11,"Marian University, Indianapolis, Indiana",39.81827257,-86.20244247
Identification & Characterization of a Large Source of Primary Mesenchymal Stem Cells Tightly Adhered to Bone Surfaces of Human Vertebral Body Marrow Cavities,"Johnstone, Brian H., Hannah M. Miller, Madelyn R. Beck, Dongsheng Gu, Sreedhar Thirumala, Michael LaFontaine, Gerald Brandacher, and Erik J. Woods. ""Identification and characterization of a large source of primary mesenchymal stem cells tightly adhered to bone surfaces of human vertebral body marrow cavities."" Cytotherapy 22, no. 11 (2020): 617-628.",1,https://www.sciencedirect.com/science/article/pii/S146532492030791X,2020,11,"Johns Hopkins University School of Medicine, Baltimore, Maryland",39.32997597,-76.62016365
Incorporating nanocrystalline cellulose into a multifunctional hydrogel for heart valve tissue engineering applications ,"Ma, Nianfang, Daniel Y. Cheung, and Jonathan T. Butcher. ""Incorporating nanocrystalline cellulose into a multifunctional hydrogel for heart valve tissue engineering applications."" Journal of Biomedical Materials Research Part A (2021).",1, https://doi.org/10.1002/jbm.a.37267,2021,7,"Meinig School of Biomedical Engineering, Cornell University, Ithaca, New York, USA",42.45361542,-76.47320229
Incorporating nanocrystalline cellulose into a multifunctional hydrogel for heart valve tissue engineering applications ,"Ma, Nianfang, Daniel Y. Cheung, and Jonathan T. Butcher. ""Incorporating nanocrystalline cellulose into a multifunctional hydrogel for heart valve tissue engineering applications."" Journal of Biomedical Materials Research Part A (2021).",1, https://doi.org/10.1002/jbm.a.37267,2021,7,"Institute of Bioengineering, Guangdong Academy of Sciences, Guangdong Provincial Engineering Technology Research Center of Biomaterials, Guangzhou, China",23.1624384,113.4481507
Increasing yield of msc-evs in scalable xeno-free manufacturing ,"Adlerz, K., M. Trempel, J. A. Rowley, and T. Ahsan. ""Increasing yield of msc-evs in scalable xeno-free manufacturing."" Cytotherapy 21, no. 5 (2019): S58.",1,https://doi.org/10.1016/j.jcyt.2019.03.433,2019,5,"RoosterBio, Frederick, Maryland, USA",39.3825817,-77.41212635
Interaction of Material Stiffness & Negative Pressure to Enhance Differentiation of Bone Marrow-Derived Stem Cells & Osteoblast Proliferation,"Wang, Rui, Patrick Thayer, Aaron Goldstein, and William D. Wagner. ""Interaction of material stiffness and negative pressure to enhance differentiation of bone marrow‐derived stem cells and osteoblast proliferation."" Journal of tissue engineering and regenerative medicine 14, no. 2 (2020): 295-305.",1,https://pubmed.ncbi.nlm.nih.gov/31845531/,2020,2,"Wake Forest University School of Medicine, Winston-Salem, North Carolina",36.10051866,-80.23775475
Interaction of Material Stiffness & Negative Pressure to Enhance Differentiation of Bone Marrow-Derived Stem Cells & Osteoblast Proliferation,"Wang, Rui, Patrick Thayer, Aaron Goldstein, and William D. Wagner. ""Interaction of material stiffness and negative pressure to enhance differentiation of bone marrow‐derived stem cells and osteoblast proliferation."" Journal of tissue engineering and regenerative medicine 14, no. 2 (2020): 295-305.",1,https://pubmed.ncbi.nlm.nih.gov/31845531/,2020,2,"Virginia Tech, Blacksburg, Virginia",37.22865734,-80.42161429
Interactions of human mesenchymal stromal cells with peripheral blood mononuclear cells in a Mitogenic proliferation assay ,"Herzig, Maryanne C., Barbara A. Christy, Robbie K. Montgomery, Christopher P. Delavan, Katherine J. Jensen, Sarah E. Lovelace, Carolina Cantu, Christi L. Salgado, Andrew P. Cap, and James A. Bynum. ""Interactions of human mesenchymal stromal cells with peripheral blood mononuclear cells in a Mitogenic proliferation assay."" Journal of Immunological Methods 492 (2021): 113000.",1,https://doi.org/10.1016/j.jim.2021.113000,2021,5,"Blood and Coagulation Research, US Army Institute of Surgical Research, JBSA Fort Sam Houston, TX, United States of America",29.46110696,-98.41749329
Introduction to 3D Printing Technology for Biomedical Applications,"Kumar, Satish, Ramaraju Bendi, and Vipin Kumar. ""Introduction to 3D Printing Technology for Biomedical Applications."" In 3D printable Gel-inks for Tissue Engineering, pp. 1-26. Springer, Singapore, 2021.",1,https://link.springer.com/chapter/10.1007/978-981-16-4667-6_1,2021,9,"Department of Physics and AstrophysicsUniversity of DelhiNew Delhi, DelhiIndia",28.58413932,77.16403772
Introduction to 3D Printing Technology for Biomedical Applications,"Kumar, Satish, Ramaraju Bendi, and Vipin Kumar. ""Introduction to 3D Printing Technology for Biomedical Applications."" In 3D printable Gel-inks for Tissue Engineering, pp. 1-26. Springer, Singapore, 2021.",1,https://link.springer.com/chapter/10.1007/978-981-16-4667-6_1,2021,9,Department of Basic Science and Humanities (Chemistry)Aditya Institute of Technology and ManagementTekkaliIndia,18.56598122,84.19675785
Introduction to 3D Printing Technology for Biomedical Applications,"Kumar, Satish, Ramaraju Bendi, and Vipin Kumar. ""Introduction to 3D Printing Technology for Biomedical Applications."" In 3D printable Gel-inks for Tissue Engineering, pp. 1-26. Springer, Singapore, 2021.",1,https://link.springer.com/chapter/10.1007/978-981-16-4667-6_1,2021,9,"Centre for Energy StudiesIndian Institute of Technology DelhiHauz Khas, New Delhi, DelhiIndia",28.54588312,77.19310075
Investigation of Human Adipose Stem Cell-Derived Nanoparticles as a Biomimetic Carrier for Intracellular Drug Delivery,"Chakravarti, Aparna R., Settimio Pacelli, and Arghya Paul. ""Investigation of human adipose stem cell-derived nanoparticles as a biomimetic carrier for intracellular drug delivery."" Nanoscale 12, no. 47 (2020): 24273-24284.",1,https://pubs.rsc.org/en/content/articlelanding/2020/nr/d0nr06571d/unauth,2020,12,"School of Engineering, University of Kansas, Lawrence, KS",38.95770599,-95.25211626
Investigation of Human Adipose Stem Cell-Derived Nanoparticles as a Biomimetic Carrier for Intracellular Drug Delivery,"Chakravarti, Aparna R., Settimio Pacelli, and Arghya Paul. ""Investigation of human adipose stem cell-derived nanoparticles as a biomimetic carrier for intracellular drug delivery."" Nanoscale 12, no. 47 (2020): 24273-24284.",1,https://pubs.rsc.org/en/content/articlelanding/2020/nr/d0nr06571d/unauth,2020,12,"The University of Texas at San Antonio, San Antonio, TX,",29.58278173,-98.61863708
Investigation of human adipose‐derived stem‐cell behavior using a cell‐instructive polydopamine‐coated gelatin–alginate hydrogel ,"Pacelli, Settimio, Aparna R. Chakravarti, Saman Modaresi, Siddharth Subham, Kyley Burkey, Cecilia Kurlbaum, Madeline Fang et al. ""Investigation of human adipose‐derived stem‐cell behavior using a cell‐instructive polydopamine‐coated gelatin–alginate hydrogel."" Journal of Biomedical Materials Research Part A (2021).",1,https://doi.org/10.1002/jbm.a.37253,2021,6,"Department of Biomedical Engineering, The University of Texas at San Antonio, San Antonio, Texas, USA",29.58131056,-98.61707727
Investigation of human adipose‐derived stem‐cell behavior using a cell‐instructive polydopamine‐coated gelatin–alginate hydrogel ,"Pacelli, Settimio, Aparna R. Chakravarti, Saman Modaresi, Siddharth Subham, Kyley Burkey, Cecilia Kurlbaum, Madeline Fang et al. ""Investigation of human adipose‐derived stem‐cell behavior using a cell‐instructive polydopamine‐coated gelatin–alginate hydrogel."" Journal of Biomedical Materials Research Part A (2021).",1,https://doi.org/10.1002/jbm.a.37253,2021,6,"Department of Chemical and Petroleum Engineering, Bioengineering Graduate Program, School of Engineering, University of Kansas, Lawrence, Kansas, USA",38.95774771,-95.25233084
Investigation of human adipose‐derived stem‐cell behavior using a cell‐instructive polydopamine‐coated gelatin–alginate hydrogel ,"Pacelli, Settimio, Aparna R. Chakravarti, Saman Modaresi, Siddharth Subham, Kyley Burkey, Cecilia Kurlbaum, Madeline Fang et al. ""Investigation of human adipose‐derived stem‐cell behavior using a cell‐instructive polydopamine‐coated gelatin–alginate hydrogel."" Journal of Biomedical Materials Research Part A (2021).",1,https://doi.org/10.1002/jbm.a.37253,2021,6,"Department of Chemical and Biochemical Engineering, Department of Chemistry, The University of Western Ontario, London, Ontario, Canada",43.00598788,-81.27507312
Material-Directed Chondrogenic Differentiation Under Mechanical Stimulation ,"Smerchansky, Madeline E. ""Material-Directed Chondrogenic Differentiation Under Mechanical Stimulation."" (2019).",1,http://hdl.handle.net/1853/60884,2018,8,Georgia Tech,33.77573372,-84.395652
Measurement of the Adipose Stem Cells Cell Sheets Transmittance ,"Ochiai, Jun, Yutaka Niihara, and Joan Oliva. ""Measurement of the Adipose Stem Cells Cell Sheets Transmittance."" Bioengineering 8, no. 7 (2021): 93.",1,https://doi.org/10.3390/bioengineering8070093,2021,7,"Emmaus Medical, Inc., 21250 Hawthorne Blvd., Suite 800, Torrance, CA 90503, USA",33.83631333,-118.3517995
Mesenchymal Stem Cell-Conditioned Media Regulate Steroidogenesis and Inhibit Androgen Secretion in a PCOS Cell Model via BMP-2 ,"Chugh, Rishi Man, Hang-soo Park, Sahar Esfandyari, Amro Elsharoud, Mara Ulin, and Ayman Al-Hendy. ""Mesenchymal Stem Cell-Conditioned Media Regulate Steroidogenesis and Inhibit Androgen Secretion in a PCOS Cell Model via BMP-2."" International journal of molecular sciences 22, no. 17 (2021): 9184.",1,https://doi.org/10.3390/ijms22179184,2021,8,"Department of Surgery, University of Illinois at Chicago, 820 South Wood Street, Chicago, IL 60612, USA",41.8715549,-87.66790023
Mesenchymal Stem Cell-Conditioned Media Regulate Steroidogenesis and Inhibit Androgen Secretion in a PCOS Cell Model via BMP-2 ,"Chugh, Rishi Man, Hang-soo Park, Sahar Esfandyari, Amro Elsharoud, Mara Ulin, and Ayman Al-Hendy. ""Mesenchymal Stem Cell-Conditioned Media Regulate Steroidogenesis and Inhibit Androgen Secretion in a PCOS Cell Model via BMP-2."" International journal of molecular sciences 22, no. 17 (2021): 9184.",1,https://doi.org/10.3390/ijms22179184,2021,8,"Department of Radiation Oncology, University of Kansas Medical Center, Kansas City, KS 66160, USA",39.05649791,-94.61088447
